id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,Source,Destination,Time
67,0,udp,-,1.862,1,0,78,0,82410.88,115,0,0,0,4.7536,6.3085,0,0,6363.075,535.18043,0,0,0,0,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,180.101.192.199,10.133.144.172,Sun May 30 08:12:08 2021
68,0,tcp,-,1.862,1,1,66,54,82410.88,53,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
69,0.00043702125549316406,tcp,-,1.862,1,2,66,108,82410.88,53,128,151022.40261865794,123563.78396072013,4.7536,6.3085,2288.218221494817,2288.218221494817,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,1,0,0,0,0,0,0,0,1,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
70,0.3017849922180176,tcp,-,1.862,1,3,66,162,82410.88,53,128,218.69874812170855,357.870678744614,4.7536,6.3085,3.3136173957834627,6.627234791566925,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,1,1.3692,3,1,1,1,0,0,0,1,3,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
71,0,tcp,-,1.862,1,1,66,54,82410.88,113,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,3483893663,517,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,13.107.4.52,10.133.144.172,Sun May 30 08:12:17 2021
72,0,tcp,-,1.862,1,2,66,219,82410.88,113,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,3483893663,517,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,13.107.4.52,10.133.144.172,Sun May 30 08:12:17 2021
73,0.9117820262908936,tcp,-,1.862,1,4,66,216,82410.88,53,128,72.3857216932498,177.67404415615863,4.7536,6.3085,1.0967533589886334,3.2902600769659003,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,3,1.3692,6,3,3,3,0,0,0,3,6,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
74,0,tcp,-,1.862,2,2,126,219,82410.88,114,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2050,1913994397,3483893663,517,0.05592,0,1622333537.66708,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,13.107.4.52,10.133.144.172,Sun May 30 08:12:17 2021
75,0.04299306869506836,tcp,-,1.862,4,4,186,219,82410.88,114,128,4326.278761798077,5093.844348568703,4.7536,6.3085,93.03825294189413,93.03825294189413,6363.075,535.18043,2050,1913994936,3483893663,517,0.05592,0,1622333537.66708,139.5286,116.275,0,1595.37188,0,1.3692,4,0,0,0,0,0,0,0,4,0,13.107.4.52,10.133.144.172,Sun May 30 08:12:17 2021
76,2.1118109226226807,tcp,-,1.862,1,5,66,270,82410.88,53,128,31.25279791527638,102.28188408635906,4.7536,6.3085,0.47352724114055117,1.8941089645622047,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,6,1.3692,11,6,6,6,0,0,0,6,11,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
77,4.521775007247925,tcp,-,1.862,1,6,66,324,82410.88,53,128,14.596038036879104,59.71106469632361,4.7536,6.3085,0.22115209146786521,1.105760457339326,6363.075,535.18043,8192,0,1215527042,1024,0.05592,0,0,139.5286,116.275,0,1595.37188,10,1.3692,17,10,10,10,0,0,0,10,17,0,36.152.44.96,10.133.144.172,Sun May 30 08:12:16 2021
78,0,tcp,-,1.862,1,1,66,54,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,2152871943,517,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
79,0,tcp,-,1.862,1,2,66,330,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,2152871943,517,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
80,0,tcp,-,1.862,2,2,1153,330,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213240898,2152871943,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
81,0,tcp,-,1.862,2,3,1153,396,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213240898,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
82,0,tcp,-,1.862,3,3,2607,396,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213239498,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
83,0,tcp,-,1.862,3,4,2607,450,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213239498,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
84,0,tcp,-,1.862,3,5,2607,662,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213239498,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
85,0,tcp,-,1.862,4,5,2712,662,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241931,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
86,0,tcp,-,1.862,5,5,2835,662,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872165,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
87,0,tcp,-,1.862,5,6,2835,716,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872323,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
88,0,tcp,-,1.862,5,7,2835,857,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872323,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
89,0,tcp,-,1.862,5,8,2835,949,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872410,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
90,0,tcp,-,1.862,5,9,2835,1149,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872448,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
91,0,tcp,-,1.862,5,10,2835,1908,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2049,4213241982,2152872594,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
92,0,tcp,-,1.862,6,10,2895,1908,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2048,4213242051,2152872594,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
93,0,tcp,-,1.862,7,10,2987,1908,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2048,4213242051,2152872594,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
94,0,tcp,-,1.862,8,10,3047,1908,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2045,4213242089,2152872594,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
95,0,tcp,-,1.862,9,10,3143,1908,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2045,4213242089,2152872594,517,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
96,0,tcp,-,1.862,9,11,3143,1962,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2045,4213242089,2152873299,516,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
97,0,tcp,-,1.862,10,11,3665,1962,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2045,4213242131,2152873299,516,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
98,0,tcp,-,1.862,10,12,3665,2016,82410.88,105,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,2045,4213242131,2152873299,514,0.05592,0,1622333541.724633,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,52.137.103.96,10.133.144.172,Sun May 30 08:12:21 2021
99,0,udp,-,1.862,1,0,78,0,82410.88,115,0,0,0,4.7536,6.3085,0,0,6363.075,535.18043,0,0,0,0,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,180.101.192.200,192.168.204.228,Sun May 30 10:12:41 2021
100,0,udp,-,1.862,1,0,78,0,82410.88,115,0,0,0,4.7536,6.3085,0,0,6363.075,535.18043,0,0,0,0,0.05592,0,0,139.5286,116.275,0,1595.37188,1,1.3692,1,1,1,1,0,0,0,1,1,0,180.101.192.200,192.168.204.228,Sun May 30 10:13:08 2021
101,0,tcp,-,1.862,1,1,66,54,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,29200,0,2294305012,261,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
102,0,tcp,-,1.862,1,2,66,313,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,29200,0,2294305012,261,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
103,0,tcp,-,1.862,2,2,1576,313,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328896324,2294305012,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
104,0,tcp,-,1.862,2,3,1576,367,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328896324,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
105,0,tcp,-,1.862,3,3,3086,367,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328897780,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
106,0,tcp,-,1.862,4,3,4324,367,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328899236,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
107,0,tcp,-,1.862,4,4,4324,421,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328899236,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
108,0,tcp,-,1.862,5,4,5834,421,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328900420,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
109,0,tcp,-,1.862,5,5,5834,475,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328900420,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
110,0,tcp,-,1.862,6,5,5921,475,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901876,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
111,0,tcp,-,1.862,6,6,5921,655,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901876,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
112,0,tcp,-,1.862,6,7,5921,835,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901876,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
113,0,tcp,-,1.862,7,7,6233,835,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901909,2294305217,261,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
114,0,tcp,-,1.862,7,8,6233,976,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901909,2294305343,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
115,0,tcp,-,1.862,7,9,6233,1141,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328901909,2294305430,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
116,0,tcp,-,1.862,8,9,6287,1141,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328902167,2294305430,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
117,0,tcp,-,1.862,9,9,6418,1141,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328902167,2294305430,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
118,0,tcp,-,1.862,9,10,6418,1233,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328902167,2294305541,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
119,0,tcp,-,1.862,10,10,6649,1233,82410.88,49,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,237,2328902244,2294305541,260,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
120,2.2592408657073975,tcp,-,1.862,10,11,6649,1287,82410.88,49,128,2943.023960359407,545.7585416037222,4.7536,6.3085,4.426265544231324,4.426265544231324,6363.075,535.18043,237,2328902244,2294305579,259,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
121,2.2592408657073975,tcp,-,1.862,11,11,6734,1287,82410.88,49,128,2943.023960359407,545.7585416037222,4.7536,6.3085,4.426265544231324,4.426265544231324,6363.075,535.18043,237,2328902421,2294305579,259,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
122,2.2592408657073975,tcp,-,1.862,11,12,6734,1341,82410.88,49,128,2943.023960359407,545.7585416037222,4.7536,6.3085,4.426265544231324,4.426265544231324,6363.075,535.18043,237,2328902421,2294305580,0,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
123,2.3382840156555176,tcp,-,1.862,13,14,6788,1341,82410.88,49,128,2902.983536025688,573.4974840616452,4.7536,6.3085,5.559632582253085,5.9872966270417844,6363.075,535.18043,237,2328902452,2294305580,0,0.05592,0,1622340810.396959,139.5286,116.275,0,1595.37188,1,1.3692,1,1,1,1,0,0,0,1,1,0,23.74.15.41,192.168.204.228,Sun May 30 10:13:30 2021
124,0,udp,-,1.862,1,0,78,0,82410.88,115,0,0,0,4.7536,6.3085,0,0,6363.075,535.18043,0,0,0,0,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,180.101.192.200,192.168.204.228,Sun May 30 10:14:02 2021
125,0,udp,-,1.862,1,0,212,0,82410.88,61,0,0,0,4.7536,6.3085,0,0,6363.075,535.18043,0,0,0,0,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,1,0,0,0,0,0,0,0,1,0,202.114.96.1,192.168.204.228,Sun May 30 10:14:22 2021
126,0,tcp,-,1.862,1,1,66,54,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,345382847,258,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
127,0,tcp,-,1.862,1,2,66,625,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,0,345382847,258,0.05592,0,0,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
128,0,tcp,-,1.862,2,2,132,625,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,345382847,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
129,0,tcp,-,1.862,2,3,132,679,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,3489014073,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
130,0,tcp,-,1.862,2,4,132,1250,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,3489014073,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
131,0,tcp,-,1.862,3,4,1642,1250,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713954609,3489014073,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
132,0,tcp,-,1.862,4,4,3152,1250,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713957521,3489014073,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
133,0,tcp,-,1.862,4,5,3152,1316,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713957521,345383364,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
134,0,tcp,-,1.862,5,5,4662,1316,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713956065,345383364,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
135,0,tcp,-,1.862,5,6,4662,1370,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713956065,345383364,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
136,0,tcp,-,1.862,6,6,5905,1370,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713958977,345383364,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
137,0,tcp,-,1.862,7,6,5971,1370,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,345383364,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
138,0,tcp,-,1.862,7,7,5971,1436,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,3489014590,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
139,0,tcp,-,1.862,7,8,5971,1648,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,345383364,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
140,0,tcp,-,1.862,7,9,5971,1801,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,345383522,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
141,0,tcp,-,1.862,7,10,5971,2399,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,65535,3852518959,345383621,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
142,0,tcp,-,1.862,8,10,7481,2399,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713958710,345383621,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
143,0,tcp,-,1.862,8,11,7481,2465,82410.88,103,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,713958710,345384165,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
144,0,tcp,-,1.862,9,11,7535,2465,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,3852518960,345384165,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
145,0,tcp,-,1.862,10,11,9045,2465,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,3852518960,345384165,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
146,0,tcp,-,1.862,11,11,10555,2465,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,3852520416,345384165,254,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
147,0,tcp,-,1.862,11,12,10555,2519,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,3852520416,3489014590,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
148,0,tcp,-,1.862,12,12,12065,2519,82410.88,104,128,0,0,4.7536,6.3085,0,0,6363.075,535.18043,1027,3852521872,3489014590,258,0.05592,0,1622340863.202601,139.5286,116.275,0,1595.37188,0,1.3692,0,0,0,0,0,0,0,0,0,0,204.79.197.219,192.168.204.228,Sun May 30 10:14:22 2021
